date,weight,alcohol_consumed,user_id
2019-12-10,94,Yes,p06
2019-12-11,94,Yes,p06
2019-12-12,94,Yes,p06
2019-12-17,94,Yes,p06
2019-12-11,94,No,p06
2019-12-15,94,Yes,p06
2020-01-05,94,Yes,p06
2019-12-16,94,No,p06
2019-12-17,94,No,p06
2019-12-13,94,Yes,p06
2019-12-18,94,No,p06
2020-03-02,67,No,p07
2019-11-13,67,No,p07
2019-11-14,67,No,p07
2020-03-18,67,No,p07
2020-03-17,67,No,p07
2020-03-14,67,No,p07
2020-03-15,67,No,p07
2020-03-13,67,Yes,p07
2020-03-12,67,No,p07
2019-11-12,67,No,p07
2020-03-16,67,No,p07
2019-11-11,67,No,p07
2020-03-26,67,No,p07
2020-03-30,67,No,p07
2020-03-30,67,No,p07
2020-03-29,67,No,p07
2020-03-28,67,No,p07
2020-03-24,67,No,p07
2020-03-23,67,No,p07
2020-03-22,67,No,p07
2020-03-21,67,No,p07
2020-03-20,67,No,p07
2020-03-19,67,No,p07
2020-02-28,67,No,p07
2019-11-09,67,No,p07
2020-02-25,67,No,p07
2020-02-27,67,Yes,p07
2020-02-23,67,No,p07
2019-12-11,67,No,p07
2019-12-12,67,No,p07
2019-12-13,67,No,p07
2019-12-14,67,No,p07
2019-12-15,67,No,p07
2019-12-16,67,No,p07
2019-12-17,67,No,p07
2019-12-18,67,No,p07
2019-12-19,67,Yes,p07
2019-12-20,67,No,p07
2019-12-22,67,Yes,p07
2019-12-27,67,No,p07
2019-12-28,67,No,p07
2019-12-29,67,No,p07
2019-12-31,67,No,p07
2019-12-31,67,Yes,p07
2020-01-07,67,No,p07
2020-01-07,67,No,p07
2020-01-08,67,No,p07
2020-01-09,67,No,p07
2020-01-10,67,No,p07
2019-12-10,67,No,p07
2020-01-11,67,No,p07
2019-12-09,67,No,p07
2019-12-07,67,Yes,p07
2019-11-16,67,Yes,p07
2019-11-17,67,Yes,p07
2019-11-18,67,No,p07
2019-11-19,67,No,p07
2019-11-20,67,No,p07
2019-11-21,67,Yes,p07
2019-11-22,67,No,p07
2019-11-23,67,Yes,p07
2019-11-24,67,No,p07
2019-11-25,67,No,p07
2019-11-26,67,No,p07
2019-11-27,67,No,p07
2019-11-28,67,No,p07
2019-11-29,67,Yes,p07
2019-11-30,67,No,p07
2019-12-01,67,No,p07
2019-12-02,67,No,p07
2019-12-03,67,No,p07
2019-12-04,67,No,p07
2019-12-05,67,No,p07
2019-12-06,67,Yes,p07
2019-12-08,67,No,p07
2020-01-12,67,No,p07
2019-12-22,67,No,p07
2020-02-12,67,No,p07
2020-02-06,67,No,p07
2020-03-07,67,No,p07
2020-02-07,67,No,p07
2020-03-07,67,Yes,p07
2020-03-08,67,No,p07
2020-02-08,67,Yes,p07
2020-03-09,67,No,p07
2020-02-09,67,No,p07
2019-11-15,67,No,p07
2020-02-10,67,No,p07
2020-02-05,67,No,p07
2020-02-11,67,No,p07
2020-02-14,67,No,p07
2020-02-14,67,No,p07
2020-02-15,67,Yes,p07
2020-02-16,67,No,p07
2020-02-17,67,No,p07
2020-02-18,67,No,p07
2020-02-19,67,No,p07
2020-02-20,67,No,p07
2020-02-21,67,No,p07
2020-02-22,67,No,p07
2020-01-13,67,No,p07
2020-02-04,67,No,p07
2020-02-24,67,No,p07
2020-02-03,67,No,p07
2020-03-04,67,No,p07
2020-01-14,67,No,p07
2020-01-15,67,No,p07
2020-01-16,67,No,p07
2020-01-17,67,No,p07
2020-01-18,67,Yes,p07
2020-01-20,67,No,p07
2020-01-21,67,No,p07
2020-01-22,67,No,p07
2020-01-23,67,No,p07
2020-01-24,67,Yes,p07
2020-01-19,67,No,p07
2020-01-26,67,No,p07
2020-01-27,67,No,p07
2020-01-28,67,No,p07
2020-01-29,67,No,p07
2020-01-30,67,No,p07
2020-01-31,67,Yes,p07
2020-02-01,67,Yes,p07
2020-02-02,67,No,p07
2020-01-25,67,No,p07
2020-03-02,67,No,p07
2020-02-22,87,Yes,p08
2020-01-07,87,No,p08
2020-01-11,87,No,p08
2020-01-13,87,No,p08
2020-01-21,87,No,p08
2020-01-31,87,No,p08
2020-02-08,87,No,p08
2020-02-04,87,No,p08
2020-02-05,87,No,p08
2020-02-12,87,No,p08
2020-01-04,87,No,p08
2020-02-02,87,Yes,p08
2020-01-01,87,Yes,p08
2019-12-19,87,No,p08
2019-12-30,87,No,p08
2019-12-30,87,Yes,p08
2019-12-27,87,Yes,p08
2019-12-27,87,Yes,p08
2019-12-27,87,No,p08
2019-12-27,87,No,p08
2019-12-27,87,Yes,p08
2019-12-23,87,No,p08
2019-12-22,87,Yes,p08
2019-12-18,87,No,p08
2019-12-16,87,No,p08
2020-02-23,87,No,p08
2019-12-01,87,No,p08
2019-12-16,87,Yes,p08
2020-02-25,87,No,p08
2020-02-28,87,No,p08
2020-02-26,87,No,p08
2019-12-11,87,No,p08
2019-11-12,87,No,p08
2019-11-16,87,Yes,p08
2019-11-16,87,No,p08
2019-11-17,87,No,p08
2019-11-19,87,No,p08
2019-11-21,87,No,p08
2019-11-24,87,Yes,p08
2019-11-24,87,Yes,p08
2019-11-25,87,No,p08
2019-11-27,87,No,p08
2019-11-30,87,Yes,p08
2019-12-13,87,No,p08
2019-12-03,87,No,p08
2019-12-03,87,No,p08
2020-03-12,87,No,p08
2020-03-18,87,Yes,p08
2020-03-20,87,No,p08
2020-03-24,87,No,p08
2020-03-06,87,No,p08
2020-03-31,87,No,p08
2019-12-10,87,Yes,p08
2019-12-10,87,No,p08
2019-12-07,87,No,p08
2019-12-07,87,No,p08
2020-03-24,87,No,p08
2020-03-03,87,No,p08
2020-02-04,94,No,p09
2020-02-18,94,No,p09
2020-02-14,94,No,p09
2020-02-13,94,No,p09
2020-02-12,94,No,p09
2020-02-11,94,No,p09
2020-02-10,94,No,p09
2020-02-06,94,Yes,p09
2020-02-05,94,No,p09
2020-01-21,94,No,p09
2020-02-02,94,Yes,p09
2020-02-01,94,Yes,p09
2020-01-27,94,No,p09
2020-01-22,94,No,p09
2020-02-20,94,No,p09
2020-01-20,94,No,p09
2020-01-19,94,Yes,p09
2020-01-19,94,No,p09
2020-01-15,94,No,p09
2020-02-03,94,Yes,p09
2020-02-21,94,No,p09
2020-02-29,94,Yes,p09
2020-02-28,94,Yes,p09
2020-03-30,94,Yes,p09
2020-03-30,94,No,p09
2020-03-30,94,No,p09
2020-03-20,94,No,p09
2020-03-20,94,No,p09
2020-03-17,94,No,p09
2020-03-17,94,No,p09
2020-03-17,94,Yes,p09
2020-03-08,94,Yes,p09
2020-02-23,94,Yes,p09
2020-03-07,94,Yes,p09
2020-03-05,94,No,p09
2020-03-04,94,No,p09
2020-03-04,94,No,p09
2020-03-02,94,No,p09
2020-03-02,94,Yes,p09
2020-03-02,94,Yes,p09
2020-01-15,94,No,p09
2020-02-28,94,No,p09
2020-02-28,94,No,p09
2020-02-28,94,Yes,p09
2020-03-06,94,Yes,p09
2020-01-13,94,No,p09
2020-01-07,94,Yes,p09
2020-01-13,94,Yes,p09
2019-12-07,94,No,p09
2019-12-06,94,Yes,p09
2019-12-05,94,No,p09
2019-12-03,94,No,p09
2019-12-01,94,Yes,p09
2019-11-30,94,No,p09
2019-11-30,94,No,p09
2019-11-28,94,No,p09
2019-11-27,94,No,p09
2019-12-09,94,Yes,p09
2019-11-26,94,No,p09
2019-11-25,94,No,p09
2019-11-25,94,Yes,p09
2019-11-22,94,No,p09
2019-11-21,94,No,p09
2019-11-20,94,No,p09
2019-11-19,94,No,p09
2019-11-18,94,No,p09
2019-11-17,94,Yes,p09
2019-11-16,94,Yes,p09
2019-11-25,94,No,p09
2019-12-09,94,Yes,p09
2019-12-11,94,No,p09
2019-12-11,94,No,p09
2020-01-13,94,Yes,p09
2020-01-08,94,No,p09
2020-01-07,94,No,p09
2020-01-07,94,Yes,p09
2020-01-07,94,No,p09
2020-01-03,94,No,p09
2020-01-03,94,No,p09
2020-01-03,94,Yes,p09
2019-12-31,94,No,p09
2019-12-30,94,No,p09
2019-12-27,94,Yes,p09
2019-12-26,94,No,p09
2019-12-25,94,Yes,p09
2019-12-25,94,No,p09
2019-12-19,94,No,p09
2019-12-19,94,No,p09
2019-12-19,94,Yes,p09
2019-12-15,94,Yes,p09
2019-12-14,94,Yes,p09
2019-12-14,94,Yes,p09
2019-12-12,94,No,p09
2020-01-13,94,Yes,p09
2019-12-30,94,Yes,p09
2020-03-30,94,No,p09
2020-03-30,94,No,p09
2019-12-28,71,Yes,p10
2019-12-29,71,Yes,p10
2020-01-01,71,Yes,p10
2020-01-02,71,No,p10
2020-01-03,71,No,p10
2020-01-04,71,Yes,p10
2020-01-05,71,Yes,p10
2019-12-27,71,Yes,p10
2020-01-07,71,No,p10
2020-01-09,71,No,p10
2020-01-10,71,No,p10
2020-01-10,71,No,p10
2020-01-12,71,No,p10
2020-01-12,71,Yes,p10
2020-01-12,71,Yes,p10
2020-01-14,71,No,p10
2020-01-09,71,No,p10
2019-12-26,71,Yes,p10
2019-12-02,71,No,p10
2019-12-25,71,Yes,p10
2019-12-05,71,Yes,p10
2019-12-07,71,Yes,p10
2019-12-06,71,Yes,p10
2019-12-08,71,Yes,p10
2019-12-10,71,No,p10
2019-12-11,71,No,p10
2019-12-12,71,No,p10
2019-12-13,71,Yes,p10
2019-12-14,71,Yes,p10
2019-12-15,71,Yes,p10
2019-12-18,71,No,p10
2019-12-18,71,Yes,p10
2019-12-20,71,Yes,p10
2019-12-21,71,Yes,p10
2019-12-22,71,Yes,p10
2019-12-23,71,Yes,p10
2019-12-25,71,Yes,p10
2020-01-13,71,No,p10
2020-01-16,71,No,p10
2020-01-17,71,No,p10
2020-01-20,71,Yes,p10
2020-01-20,71,Yes,p10
2020-01-20,71,Yes,p10
2020-01-21,71,No,p10
2020-01-23,71,Yes,p10
2020-01-24,71,Yes,p10
2020-01-25,71,Yes,p10
2020-01-26,71,Yes,p10
2020-01-28,71,Yes,p10
2020-01-28,71,No,p10
2019-12-05,71,No,p10
2019-12-03,71,No,p10
2019-12-01,71,Yes,p10
2019-12-16,71,No,p10
2019-11-16,71,Yes,p10
2019-11-18,71,Yes,p10
2019-11-19,71,No,p10
2019-11-20,71,Yes,p10
2019-11-21,71,No,p10
2019-11-22,71,No,p10
2019-11-17,71,Yes,p10
2019-11-24,71,Yes,p10
2019-11-25,71,Yes,p10
2019-11-26,71,No,p10
2019-11-27,71,No,p10
2019-11-28,71,Yes,p10
2019-12-01,71,Yes,p10
2019-11-29,71,No,p10
2019-11-23,71,Yes,p10
2019-12-01,71,Yes,p10
2019-12-14,73,Yes,p11
2019-12-14,73,No,p11
2019-12-15,73,Yes,p11
2019-12-17,73,No,p11
2019-12-20,73,No,p11
2020-01-05,73,No,p11
2019-12-28,73,No,p11
2020-01-05,73,No,p11
2020-01-06,73,No,p11
2020-01-07,73,No,p11
2019-12-12,73,No,p11
2019-12-28,73,No,p11
2019-12-10,73,Yes,p11
2019-11-26,73,No,p11
2019-12-06,73,No,p11
2019-12-04,73,No,p11
2019-12-03,73,No,p11
2019-12-02,73,Yes,p11
2019-11-29,73,Yes,p11
2019-11-28,73,No,p11
2019-11-27,73,No,p11
2020-01-08,73,No,p11
2019-11-25,73,No,p11
2019-11-25,73,Yes,p11
2019-11-22,73,No,p11
2019-11-20,73,No,p11
2019-11-19,73,No,p11
2019-11-19,73,No,p11
2019-12-08,73,Yes,p11
2020-01-10,73,No,p11
2020-01-28,73,No,p11
2020-01-12,73,No,p11
2020-03-12,73,Yes,p11
2020-03-13,73,No,p11
2020-03-11,73,No,p11
2020-03-06,73,No,p11
2020-03-05,73,No,p11
2020-03-03,73,No,p11
2020-03-02,73,No,p11
2020-02-27,73,No,p11
2020-02-23,73,No,p11
2020-02-22,73,No,p11
2020-02-19,73,No,p11
2020-02-18,73,No,p11
2020-02-17,73,No,p11
2020-02-16,73,No,p11
2020-02-14,73,No,p11
2020-02-11,73,No,p11
2020-02-10,73,No,p11
2020-02-09,73,Yes,p11
2020-02-06,73,No,p11
2020-02-05,73,No,p11
2020-01-30,73,No,p11
2020-01-29,73,No,p11
2020-01-21,73,No,p11
2020-01-19,73,No,p11
2020-01-17,73,No,p11
2020-01-16,73,Yes,p11
2020-01-15,73,No,p11
2020-01-14,73,No,p11
2020-01-13,73,No,p11
2020-01-10,73,No,p11
2019-11-19,73,Yes,p11
2019-11-19,69,No,p12
2019-11-17,69,No,p12
2020-02-05,69,No,p12
2020-02-04,69,No,p12
2020-02-03,69,No,p12
2019-11-17,69,No,p12
2020-01-29,69,No,p12
2020-01-28,69,No,p12
2020-01-22,69,No,p12
2020-01-21,69,No,p12
2020-01-20,69,No,p12
2020-01-20,69,No,p12
2020-01-16,69,Yes,p12
2020-01-14,69,No,p12
2020-01-13,69,No,p12
2020-01-12,69,No,p12
2020-01-11,69,No,p12
2020-01-10,69,Yes,p12
2020-01-09,69,No,p12
2020-02-06,69,No,p12
2020-01-08,69,No,p12
2020-02-07,69,Yes,p12
2020-02-10,69,No,p12
2020-03-31,69,No,p12
2020-03-26,69,No,p12
2020-03-21,69,No,p12
2020-03-19,69,No,p12
2020-03-17,69,No,p12
2020-03-10,69,No,p12
2020-03-05,69,No,p12
2020-03-01,69,No,p12
2020-02-27,69,No,p12
2020-02-26,69,No,p12
2020-02-24,69,No,p12
2020-02-21,69,No,p12
2020-02-20,69,No,p12
2020-02-19,69,No,p12
2020-02-13,69,No,p12
2020-02-12,69,No,p12
2020-02-11,69,No,p12
2020-02-09,69,No,p12
2020-01-07,69,No,p12
2020-01-03,69,No,p12
2020-01-05,69,No,p12
2019-12-06,69,No,p12
2019-12-04,69,Yes,p12
2019-12-03,69,No,p12
2019-12-02,69,No,p12
2019-12-01,69,No,p12
2019-11-28,69,No,p12
2019-11-27,69,No,p12
2019-12-07,69,No,p12
2019-11-26,69,No,p12
2019-11-24,69,No,p12
2019-11-23,69,No,p12
2019-11-22,69,No,p12
2019-11-21,69,No,p12
2020-01-06,69,No,p12
2019-11-18,69,No,p12
2019-11-17,69,No,p12
2019-11-25,69,No,p12
2019-12-08,69,No,p12
2019-11-20,69,No,p12
2019-12-10,69,No,p12
2020-01-04,69,No,p12
2020-01-31,69,Yes,p12
2020-01-01,69,No,p12
2020-01-01,69,Yes,p12
2019-12-30,69,No,p12
2019-12-23,69,No,p12
2019-12-23,69,Yes,p12
2019-12-20,69,No,p12
2019-12-28,69,No,p12
2019-12-17,69,No,p12
2019-12-16,69,No,p12
2019-12-15,69,No,p12
2019-12-14,69,No,p12
2019-12-14,69,Yes,p12
2019-12-12,69,No,p12
2019-12-11,69,No,p12
2019-12-18,69,No,p12
2019-12-09,69,No,p12
2019-12-10,86,Yes,p13
2019-12-07,86,Yes,p13
2019-12-09,86,Yes,p13
2019-12-07,86,Yes,p13
2019-12-09,86,Yes,p13
2019-12-10,86,Yes,p13
2019-12-21,86,Yes,p13
2019-12-14,86,Yes,p13
2019-12-15,86,Yes,p13
2019-12-17,86,Yes,p13
2019-12-21,86,Yes,p13
2019-12-21,86,No,p13
2019-12-07,86,No,p13
2019-12-13,86,Yes,p13
2019-12-07,86,No,p13
2019-11-24,86,Yes,p13
2019-12-01,86,No,p13
2019-11-29,86,Yes,p13
2019-11-28,86,Yes,p13
2019-11-27,86,Yes,p13
2019-11-24,86,Yes,p13
2019-11-24,86,Yes,p13
2019-12-24,86,Yes,p13
2019-12-24,86,Yes,p13
2019-11-22,86,Yes,p13
2019-11-20,86,Yes,p13
2019-11-19,86,No,p13
2019-11-18,86,Yes,p13
2019-11-17,86,Yes,p13
2019-12-25,86,Yes,p13
2019-12-03,86,Yes,p13
2019-12-27,86,Yes,p13
2020-02-06,86,No,p13
2019-12-28,86,Yes,p13
2019-12-27,86,Yes,p13
2020-03-18,86,No,p13
2020-03-08,86,Yes,p13
2020-03-02,86,No,p13
2020-01-28,86,No,p13
2020-02-23,86,Yes,p13
2020-02-17,86,No,p13
2020-02-15,86,Yes,p13
2020-02-11,86,No,p13
2020-02-10,86,No,p13
2020-02-08,86,Yes,p13
2020-03-18,86,No,p13
2020-02-06,86,Yes,p13
2020-02-03,86,No,p13
2020-02-15,86,No,p13
2020-01-31,86,No,p13
2020-02-03,86,Yes,p13
2020-01-02,86,No,p13
2020-01-02,86,No,p13
2020-01-06,86,Yes,p13
2020-01-06,86,No,p13
2020-01-10,86,Yes,p13
2020-01-15,86,Yes,p13
2020-01-09,86,Yes,p13
2019-12-30,86,Yes,p13
2020-01-20,86,Yes,p13
2020-01-26,86,Yes,p13
2020-01-27,86,Yes,p13
2020-01-29,86,No,p13
2020-01-29,86,No,p13
2020-01-18,86,Yes,p13
2019-12-20,73,No,p14
2019-12-24,73,Yes,p14
2019-12-22,73,No,p14
2019-12-21,73,No,p14
2019-12-20,73,No,p14
2019-12-17,73,No,p14
2019-12-10,73,No,p14
2019-12-16,73,No,p14
2019-12-14,73,No,p14
2019-12-13,73,Yes,p14
2019-12-12,73,No,p14
2019-12-11,73,No,p14
2019-12-24,73,Yes,p14
2019-12-16,73,No,p14
2019-12-25,73,Yes,p14
2020-01-11,73,No,p14
2019-12-27,73,No,p14
2019-12-09,73,No,p14
2020-01-10,73,No,p14
2020-01-09,73,Yes,p14
2020-01-08,73,Yes,p14
2020-01-07,73,No,p14
2020-01-06,73,No,p14
2019-12-26,73,Yes,p14
2020-01-05,73,No,p14
2020-01-04,73,No,p14
2020-01-20,73,No,p14
2020-01-02,73,No,p14
2020-01-01,73,Yes,p14
2019-12-30,73,Yes,p14
2019-12-29,73,No,p14
2020-01-05,73,No,p14
2019-12-08,73,No,p14
2019-11-20,73,No,p14
2019-12-06,73,No,p14
2019-11-19,73,No,p14
2019-11-18,73,No,p14
2019-11-18,73,No,p14
2019-11-18,73,No,p14
2019-11-18,73,No,p14
2019-11-17,73,No,p14
2019-11-19,73,No,p14
2019-11-17,73,No,p14
2019-11-17,73,Yes,p14
2019-11-17,73,No,p14
2019-11-17,73,No,p14
2019-11-17,73,No,p14
2019-11-17,73,Yes,p14
2019-11-17,73,No,p14
2019-11-17,73,No,p14
2019-12-08,73,Yes,p14
2019-11-19,73,No,p14
2019-11-20,73,No,p14
2019-12-06,73,No,p14
2019-12-03,73,No,p14
2019-12-02,73,No,p14
2019-12-02,73,No,p14
2019-11-30,73,Yes,p14
2019-11-29,73,No,p14
2019-11-19,73,No,p14
2019-11-29,73,No,p14
2019-11-26,73,Yes,p14
2019-11-26,73,No,p14
2019-11-23,73,No,p14
2019-11-22,73,No,p14
2019-11-22,73,No,p14
2020-01-12,73,No,p14
2019-11-27,73,No,p14
2020-01-13,73,No,p14
2019-12-30,73,Yes,p14
2020-01-15,73,No,p14
2020-03-10,73,Yes,p14
2020-03-08,73,Yes,p14
2020-03-07,73,Yes,p14
2020-03-06,73,Yes,p14
2020-03-06,73,No,p14
2020-03-05,73,No,p14
2020-03-10,73,No,p14
2020-03-04,73,No,p14
2020-03-02,73,No,p14
2020-03-01,73,Yes,p14
2020-02-29,73,Yes,p14
2020-02-27,73,No,p14
2020-02-27,73,No,p14
2020-02-26,73,No,p14
2020-03-03,73,No,p14
2020-02-24,73,No,p14
2020-03-11,73,No,p14
2020-03-13,73,No,p14
2020-03-30,73,No,p14
2020-03-29,73,No,p14
2020-03-28,73,No,p14
2020-01-14,73,No,p14
2020-03-26,73,No,p14
2020-03-25,73,No,p14
2020-03-13,73,No,p14
2020-03-23,73,No,p14
2020-03-21,73,No,p14
2020-03-21,73,No,p14
2020-03-18,73,No,p14
2020-03-18,73,No,p14
2020-03-15,73,Yes,p14
2020-03-14,73,No,p14
2020-03-22,73,Yes,p14
2020-02-23,73,No,p14
2020-03-26,73,No,p14
2020-02-20,73,No,p14
2020-01-30,73,No,p14
2020-01-29,73,No,p14
2020-01-28,73,No,p14
2020-01-27,73,No,p14
2020-01-26,73,No,p14
2020-01-25,73,Yes,p14
2020-01-31,73,No,p14
2020-01-25,73,No,p14
2020-01-22,73,Yes,p14
2020-01-21,73,Yes,p14
2020-01-19,73,No,p14
2020-01-18,73,No,p14
2020-01-16,73,No,p14
2020-02-21,73,No,p14
2020-01-23,73,No,p14
2020-02-01,73,No,p14
2020-01-17,73,No,p14
2020-02-03,73,No,p14
2020-02-02,73,No,p14
2020-02-17,73,No,p14
2020-02-17,73,No,p14
2020-02-15,73,Yes,p14
2020-02-14,73,Yes,p14
2020-02-13,73,No,p14
2020-02-12,73,No,p14
2020-02-18,73,No,p14
2020-02-10,73,No,p14
2020-02-04,73,No,p14
2020-02-11,73,No,p14
2020-02-05,73,Yes,p14
2020-02-19,73,No,p14
2020-02-08,73,Yes,p14
2020-02-09,73,No,p14
2020-02-06,73,Yes,p14
2019-12-25,65,No,p16
2020-01-18,65,No,p16
2020-01-16,65,No,p16
2020-01-13,65,No,p16
2020-01-12,65,No,p16
2020-01-11,65,No,p16
2020-01-09,65,No,p16
2020-01-07,65,No,p16
2019-12-31,65,No,p16
2019-12-29,65,No,p16
2019-11-25,65,No,p16
2020-01-19,65,Yes,p16
2020-01-07,65,No,p16
2020-01-01,65,Yes,p16
2020-02-06,65,No,p16
2020-01-23,65,No,p16
2020-01-24,65,No,p16
2020-01-25,65,No,p16
2020-01-27,65,Yes,p16
2020-02-03,65,No,p16
2020-02-09,65,No,p16
2020-02-11,65,No,p16
2020-02-18,65,No,p16
2020-02-23,65,Yes,p16
2020-02-28,65,No,p16
2020-03-05,65,No,p16
2020-03-07,65,No,p16
2019-12-21,65,No,p16
2020-01-20,65,No,p16
2019-12-30,65,No,p16
2019-11-27,65,No,p16
2019-12-12,65,No,p16
2020-03-19,65,No,p16
2019-11-14,65,No,p16
2019-11-15,65,No,p16
2019-11-16,65,No,p16
2019-11-18,65,No,p16
2019-11-18,65,No,p16
2019-11-19,65,No,p16
2019-11-20,65,No,p16
2019-11-21,65,No,p16
2019-11-23,65,No,p16
2019-11-23,65,No,p16
2019-11-24,65,No,p16
2019-11-25,65,No,p16
2019-12-13,65,No,p16
2019-11-26,65,No,p16
2019-11-29,65,No,p16
2019-11-30,65,No,p16
2019-12-01,65,No,p16
2019-12-02,65,No,p16
2019-12-03,65,No,p16
2019-12-05,65,No,p16
2019-12-05,65,Yes,p16
2019-12-06,65,No,p16
2019-12-08,65,No,p16
2019-12-08,65,No,p16
2019-12-10,65,No,p16
2019-12-10,65,No,p16
2019-12-11,65,Yes,p16
2019-11-28,65,No,p16
2020-03-18,65,No,p16
