avgHR,calories,duration,steps,startTime,distance,speed,pace,user_id,vo2Max,date,Age,Height,Gender,MaxHR
144.0,224,15.216666666666667,2104.0,2019-11-12 06:48:01,1.781578,6.962774336283186,517.0352830825369,p08,47.73,2019-11-12,27,186,male,200
131.0,125,15.916666666666666,1548.0,2019-11-30 17:53:40,1.748406,10.047680511182108,358.2916471113451,p08,54.85,2019-11-30,27,186,male,200
141.0,175,12.683333333333334,1875.0,2019-11-30 15:50:37,1.785468,8.51140132450331,422.96207906869915,p08,50.78,2019-11-30,27,186,male,200
115.0,65,7.833333333333333,811.0,2019-11-27 18:30:03,0.700046,5.5899778270509985,644.0097101242325,p08,49.89,2019-11-27,27,186,male,200
151.0,128,9.333333333333334,1281.0,2019-11-27 16:54:48,1.178171,8.187567567567566,439.6910279263221,p08,45.91,2019-11-27,27,186,male,200
132.0,151,12.4,1839.0,2019-11-23 15:39:09,1.877789,9.286271604938271,387.6690401867618,p08,51.07,2019-11-23,27,186,male,200
147.0,174,12.366666666666667,1775.0,2019-11-23 14:10:20,1.720296,8.465856942496492,425.23751871224005,p08,49.72,2019-11-23,27,186,male,200
136.0,159,12.05,1851.0,2020-01-05 18:21:18,1.823234,9.10206648199446,395.51457980684427,p08,51.81,2020-01-05,27,186,male,200
142.0,178,12.75,1946.0,2020-01-06 18:40:59,1.82114,8.628330708661418,417.230182935176,p08,49.67,2020-01-06,27,186,male,200
134.0,164,15.2,1978.0,2020-02-23 11:46:46,1.940312,8.106515081206497,444.0872512956838,p08,51.5,2020-02-23,27,186,male,200
120.0,170,18.35,1993.0,2020-02-21 15:16:09,1.873804,6.774006103763988,531.4432766748843,p08,50.9,2020-02-21,27,186,male,200
127.0,106,12.6,1263.0,2020-02-18 18:05:15,1.14957,6.777383606557377,531.1784324140754,p08,39.51,2020-02-18,27,186,male,200
119.0,857,82.31666666666666,8246.0,2020-02-18 16:36:33,8.844156,6.833350717079531,526.8279280620013,p08,43.87,2020-02-18,27,186,male,200
143.0,708,52.8,8098.0,2020-02-15 12:30:01,9.748343,11.076232086239697,325.02027512337685,p08,54.52,2020-02-15,27,186,male,200
135.0,160,23.766666666666666,1969.0,2020-02-15 10:47:14,1.956578,8.29383962264151,434.0571030783248,p08,48.58,2020-02-15,27,186,male,200
143.0,584,42.166666666666664,6597.0,2020-02-13 14:49:57,8.109,11.393907473309609,315.9583319798806,p08,55.07,2020-02-13,27,186,male,200
149.0,95,8.416666666666666,1179.0,2020-02-12 21:01:39,1.346562,10.489168831168831,343.2111788783978,p08,52.56,2020-02-12,27,186,male,200
149.0,155,10.95,1639.0,2020-02-12 18:19:57,1.772312,9.846222222222222,365.6224609551323,p08,49.71,2020-02-12,27,186,male,200
105.0,139,21.783333333333335,1821.0,2020-03-06 15:17:13,1.497906,5.861469026548673,614.1805038454221,p08,46.21,2020-03-06,27,186,male,200
119.0,142,14.383333333333333,1772.0,2020-03-05 16:27:32,1.515125,6.561302884615385,548.671515902901,p08,49.42,2020-03-05,27,186,male,200
141.0,134,9.6,1470.0,2020-03-03 20:04:32,1.733351,11.080134991119005,324.905788863176,p08,52.96,2020-03-03,27,186,male,200
137.0,160,12.583333333333334,1894.0,2020-03-03 18:17:10,1.822671,8.74776,411.5339241131444,p08,50.52,2020-03-03,27,186,male,200
124.0,993,92.63333333333334,9794.0,2020-02-28 17:07:38,10.861687,7.425612420931569,484.8084973910296,p08,51.11,2020-02-28,27,186,male,200
139.0,129,10.05,1541.0,2020-02-11 19:45:36,1.690335,10.102843853820598,356.33531034319475,p08,51.6,2020-02-11,27,186,male,200
128.0,137,16.483333333333334,1618.0,2020-02-23 14:48:56,1.496281,7.517353846153847,478.8919177779415,p08,49.49,2020-02-23,27,186,male,200
146.0,151,10.766666666666667,1604.0,2020-02-01 13:14:21,1.77982,10.07722641509434,357.24115463037333,p08,51.52,2020-02-01,27,186,male,200
154.0,164,11.416666666666666,1594.0,2020-02-01 10:42:51,1.598781,8.967084112149532,401.46829838724807,p08,46.99,2020-02-01,27,186,male,200
139.0,776,61.15,8796.0,2020-01-31 16:55:07,10.22021,10.356511508951407,347.6073962635415,p08,53.24,2020-01-31,27,186,male,200
144.0,177,12.6,1776.0,2020-01-23 18:49:16,1.7505,8.341812244897959,431.56089999530275,p08,50.35,2020-01-23,27,186,male,200
139.0,183,12.55,1855.0,2020-01-21 16:33:35,1.795757,8.551504043126684,420.9785766158315,p08,48.18,2020-01-21,27,186,male,200
144.0,771,53.916666666666664,8444.0,2020-01-10 07:03:26,8.849703,9.85666192390968,365.2352112501031,p08,51.38,2020-01-10,27,186,male,200
140.0,849,64.53333333333333,9501.0,2020-01-07 18:46:39,11.151242,10.611704138851803,339.2480560044641,p08,53.89,2020-01-07,27,186,male,200
144.0,153,12.666666666666666,1736.0,2020-02-11 17:46:17,1.766453,8.92851649928264,403.20248053405527,p08,50.53,2020-02-11,27,186,male,200
139.0,227,23.616666666666667,2208.0,2020-02-02 18:06:53,1.960203,7.032395209580838,511.91662196336887,p08,48.46,2020-02-02,27,186,male,200
144.0,131,9.916666666666666,1518.0,2020-02-02 19:53:00,1.793367,10.886934232715008,330.6716035063458,p08,53.67,2020-02-02,27,186,male,200
126.0,126,10.983333333333333,1451.0,2020-02-09 09:37:34,1.329109,7.623316293929712,472.2354236917344,p08,50.35,2020-02-09,27,186,male,200
116.0,143,14.5,1746.0,2020-02-08 17:13:30,1.407617,5.755427251732102,625.496569158541,p08,52.96,2020-02-08,27,186,male,200
130.0,221,18.1,2413.0,2020-02-08 15:46:49,2.300859,7.621652093023257,472.3385371126275,p08,47.63,2020-02-08,27,186,male,200
134.0,86,6.533333333333333,956.0,2020-02-08 13:47:49,1.049257,9.697810741687979,371.2178032640583,p08,52.7,2020-02-08,27,186,male,200
142.0,767,58.13333333333333,8707.0,2020-02-25 18:36:56,10.091757,10.651809241706161,337.97075391704703,p08,54.62,2020-02-25,27,186,male,200
131.0,1005,87.66666666666667,8988.0,2020-02-07 16:33:11,9.64371,6.904869078552868,521.3712177660134,p08,44.07,2020-02-07,27,186,male,200
137.0,178,14.916666666666666,1940.0,2020-02-04 18:23:10,1.85282,8.417545454545454,427.6781182162798,p08,48.39,2020-02-04,27,186,male,200
134.0,128,11.216666666666667,1622.0,2020-02-04 20:26:31,1.761562,9.754396313364055,369.064356660166,p08,53.65,2020-02-04,27,186,male,200
138.0,169,13.35,1919.0,2020-02-06 17:32:37,1.833281,8.495396907216495,423.7588942950913,p08,49.23,2020-02-06,27,186,male,200
144.0,540,39.61666666666667,5528.0,2019-12-03 07:37:13,5.59857,8.777874673629244,410.1220550363096,p09,46.03,2019-12-03,26,180,male,183
166.0,565,43.233333333333334,5115.0,2020-01-07 08:16:18,3.906101,6.620567362428842,543.7600439547967,p09,37.2,2020-01-07,26,180,male,183
148.0,206,127.26666666666667,3308.0,2020-02-12 18:39:20,3.139132,8.535398791540786,421.77291160289633,p10,56.3,2020-02-12,38,179,female,197
134.0,279,33.0,4549.0,2020-02-20 14:41:08,3.798,6.919975720789074,520.2330391398393,p10,48.39,2020-02-20,38,179,female,197
168.0,307,26.766666666666666,4375.0,2019-11-10 13:15:46,4.36089,9.791596009975063,367.66222751965523,p10,48.63,2019-11-10,38,179,female,197
172.0,446,33.61666666666667,5109.0,2019-11-25 05:09:32,6.220085,11.320671385237615,318.00234080590604,p12,40.7,2019-11-25,27,178,male,180
170.0,344,25.8,3841.0,2019-12-06 09:57:37,4.488789,10.4525510996119,344.4135279217785,p12,38.96,2019-12-06,27,178,male,180
171.0,471,34.78333333333333,5254.0,2019-11-18 05:11:52,6.261531,10.816264748201439,332.8320898024079,p12,55.69,2019-11-18,27,178,male,180
169.0,267,19.933333333333334,3048.0,2019-11-27 05:27:16,3.713789,11.205678391959799,321.2656899543932,p12,47.9,2019-11-27,27,178,male,180
150.0,494,38.25,5561.0,2020-02-18 05:31:44,6.202859,10.687125358851674,336.85391338825076,p13,49.91,2020-02-18,31,183,male,186
165.0,400,25.516666666666666,4080.0,2020-01-07 17:53:35,4.564914,10.755023560209425,334.7273002096427,p13,48.51,2020-01-07,31,183,male,186
146.0,306,21.9,3223.0,2020-01-02 16:08:15,3.404093,9.206471395881007,391.02929289615207,p13,50.72,2020-01-02,31,183,male,186
154.0,287,31.266666666666666,4739.0,2019-11-11 14:51:47,4.160421,8.24754845814978,436.4933432361559,p13,41.83,2019-11-11,31,183,male,186
146.0,276,34.5,4313.0,2020-03-25 16:22:37,4.62132,11.20285254691689,321.3467270878922,p14,44.26,2020-03-25,45,181,male,190
143.0,312,35.36666666666667,4394.0,2020-03-24 16:18:07,4.696507,10.975389391979302,328.00658559147263,p14,51.6,2020-03-24,45,181,male,190
151.0,311,35.733333333333334,4438.0,2020-03-13 16:07:30,3.822296,8.888845360824742,405.0019832571345,p14,45.82,2020-03-13,45,181,male,190
148.0,1022,113.45,14898.0,2020-03-21 15:13:11,16.148781,11.246134414831982,320.10999221671534,p14,40.7,2020-03-21,45,181,male,190
154.0,553,62.016666666666666,7763.0,2020-03-19 16:04:52,6.689281,9.050780652418448,397.7557448636266,p14,52.56,2020-03-19,45,181,male,190
152.0,314,36.18333333333333,4308.0,2020-03-17 15:09:17,3.709671,8.919723588039867,403.59995065621865,p14,54.62,2020-03-17,45,181,male,190
146.0,442,50.0,6463.0,2020-03-15 15:57:08,5.591484,8.870270127584691,405.8500979361103,p14,46.67,2020-03-15,45,181,male,190
145.0,818,92.25,12309.0,2020-03-14 15:33:44,10.648367,8.97390378327884,401.16320465881455,p14,46.39,2020-03-14,45,181,male,190
158.0,326,34.96666666666667,4538.0,2020-03-22 14:59:09,4.929,11.14253174104337,323.0863580795958,p14,39.01,2020-03-22,45,181,male,190
137.0,293,45.083333333333336,4979.0,2020-03-09 07:09:30,4.285507,8.787047727272727,409.69391674367824,p14,53.89,2020-03-09,45,181,male,190
142.0,638,73.21666666666667,9305.0,2020-03-08 17:09:38,8.20296,8.631281332164768,417.08755183132257,p14,51.6,2020-03-08,45,181,male,190
148.0,365,45.03333333333333,5067.0,2020-01-22 16:48:31,5.041015,9.748776886035312,369.2770941508405,p14,43.87,2020-01-22,45,181,male,190
140.0,306,44.35,4971.0,2020-01-23 04:51:15,4.943351,10.083778781038376,357.0090219322811,p14,54.96,2020-01-23,45,181,male,190
143.0,216,31.266666666666666,3239.0,2020-01-25 13:28:26,3.194,9.952151855047456,361.7308148462566,p14,46.97,2020-01-25,45,181,male,190
152.0,333,41.21666666666667,4755.0,2020-01-26 15:36:26,4.726445,10.186945606694561,353.39346443885853,p14,54.85,2020-01-26,45,181,male,190
146.0,1200,131.16666666666666,18417.0,2020-03-29 13:38:19,18.920664,10.86598949546395,331.3089895313109,p14,45.72,2020-03-29,45,181,male,190
145.0,272,34.766666666666666,4260.0,2020-03-31 14:52:05,4.359453,10.424870946393117,345.32801590657175,p14,51.52,2020-03-31,45,181,male,190
149.0,295,34.55,4375.0,2020-03-27 15:41:52,4.477367,10.46609067357513,343.9679735518926,p14,54.72,2020-03-27,45,181,male,190
147.0,518,82.33333333333333,8057.0,2020-02-08 07:18:36,7.147671,9.065639620653318,397.10380631042165,p14,52.7,2020-02-08,45,181,male,190
140.0,538,68.53333333333333,8088.0,2020-02-06 07:05:42,7.204742,8.97404275862069,401.15699209720725,p14,33.46,2020-02-06,45,181,male,190
147.0,508,64.15,7925.0,2020-02-14 15:24:05,6.941273,9.120921732799417,394.6969511923526,p14,50.72,2020-02-14,45,181,male,190
143.0,317,44.45,5269.0,2020-02-29 14:56:17,4.33389,8.455229853975121,425.7719851705161,p14,48.46,2020-02-29,45,181,male,190
154.0,325,38.68333333333333,4751.0,2020-02-26 15:27:36,3.990992,8.63025628742515,417.137090731064,p14,50.02,2020-02-26,45,181,male,190
149.0,223,35.78333333333333,3412.0,2020-02-23 14:30:40,2.918656,8.662178835110748,415.599824077515,p14,52.96,2020-02-23,45,181,male,190
136.0,206,37.1,3479.0,2020-02-22 15:09:06,3.017062,8.728426623897352,412.44546756498414,p14,48.74,2020-02-22,45,181,male,190
149.0,335,38.833333333333336,4889.0,2020-02-21 15:07:01,4.213984,8.80936268829664,408.6561227388957,p14,45.72,2020-02-21,45,181,male,190
155.0,337,36.88333333333333,4704.0,2020-02-20 16:24:23,4.36057,9.473353401565321,380.0132695783477,p14,49.42,2020-02-20,45,181,male,190
141.0,667,92.81666666666666,10472.0,2020-01-11 12:48:28,9.992312,9.40910711493354,382.6080366633628,p14,45.5,2020-01-11,45,181,male,190
146.0,316,37.766666666666666,4748.0,2020-01-15 15:39:54,4.486906,9.612341434499111,374.51853167423326,p14,47.13,2020-01-15,45,181,male,190
166.0,276,35.55,3967.0,2020-01-10 11:05:45,3.797351,10.014753284671533,359.4696641713699,p14,53.28,2020-01-10,45,181,male,190
149.0,315,38.95,4723.0,2020-01-16 15:08:15,4.405671,9.54281081081081,377.2473405761802,p14,48.63,2020-01-16,45,181,male,190
145.0,649,109.08333333333333,10089.0,2020-01-18 10:11:16,9.113312,9.191346733668343,391.67274441002513,p14,47.73,2020-01-18,45,181,male,190
142.0,311,42.9,4892.0,2020-01-19 14:42:54,5.289531,11.288194082840237,318.91726644499715,p14,41.83,2020-01-19,45,181,male,190
139.0,395,60.88333333333333,6129.0,2019-12-27 10:06:07,5.287085,8.482477970627503,424.4042852178118,p14,46.03,2019-12-27,45,181,male,190
161.0,279,33.56666666666667,4095.0,2020-01-05 11:45:04,4.422882,11.282974576271187,319.06479764396784,p14,47.35,2020-01-05,45,181,male,190
154.0,270,38.1,4082.0,2020-01-08 09:58:31,4.08439,10.348193684210527,347.88680129682433,p14,50.02,2020-01-08,45,181,male,190
119.0,1345,134.28333333333333,11870.0,2019-12-22 10:35:43,13.1125,5.797278847348155,620.9809972564534,p15,51.38,2019-12-22,54,180,male,160
88.0,1059,233.56666666666666,10855.0,2020-02-04 15:25:52,7.463109,2.186533025860649,1646.4420877352131,p15,47.66,2020-02-04,54,180,male,160
112.0,1466,155.4,12130.0,2020-02-06 12:12:18,13.165242,5.047160605085291,713.2723290740545,p15,46.85,2020-02-06,54,180,male,160
111.0,1454,169.4,11482.0,2020-02-07 12:12:18,11.666789,4.086038968706948,881.048866046239,p15,47.13,2020-02-07,54,180,male,160
113.0,303,32.733333333333334,2842.0,2020-02-08 10:43:50,2.924328,5.255889964340295,684.9458463599822,p15,46.21,2020-02-08,54,180,male,160
91.0,970,141.41666666666666,12220.0,2020-02-09 08:39:59,7.615625,3.9617050422617313,908.6996537088903,p15,47.35,2020-02-09,54,180,male,160
113.0,1219,135.88333333333333,14943.0,2020-02-15 08:37:42,9.93257,4.946588891989952,727.7742457695456,p15,38.78,2020-02-15,54,180,male,160
111.0,1003,108.93333333333334,9057.0,2020-02-17 10:37:34,6.558257,3.6133608815427,996.3023672473602,p15,43.87,2020-02-17,54,180,male,160
114.0,1482,157.66666666666666,13161.0,2020-02-18 11:19:20,13.809609,5.2385195052331115,687.2170651276026,p15,51.11,2020-02-18,54,180,male,160
121.0,1221,123.33333333333333,9981.0,2020-02-19 11:41:15,11.343671,5.4435825334595105,661.3291849388246,p15,48.71,2020-02-19,54,180,male,160
110.0,798,84.81666666666666,8062.0,2020-02-20 08:46:11,8.409296,5.860668370355809,614.2644102180174,p15,48.63,2020-02-20,54,180,male,160
117.0,1627,167.85,14550.0,2020-02-21 11:29:31,15.76246,5.589291360476664,644.0888062226526,p15,53.24,2020-02-21,54,180,male,160
109.0,1106,124.76666666666667,8539.0,2020-02-22 14:12:38,8.986789,4.252377338321754,846.5852659775435,p15,45.49,2020-02-22,54,180,male,160
120.0,1273,126.26666666666667,10972.0,2020-02-02 09:39:49,11.832335,5.596481183150666,643.261342651973,p15,52.7,2020-02-02,54,180,male,160
124.0,1062,101.85,9128.0,2020-02-01 09:53:54,10.282445,5.990428290766208,600.9587003235023,p15,47.29,2020-02-01,54,180,male,160
126.0,829,78.83333333333333,7404.0,2020-01-31 10:41:50,7.919453,5.996611675126903,600.3390239411851,p15,54.96,2020-01-31,54,180,male,160
125.0,1740,165.41666666666666,15465.0,2020-01-16 11:03:32,17.220757,6.183001814150372,582.2414594414425,p15,42.15,2020-01-16,54,180,male,160
131.0,597,54.483333333333334,5164.0,2020-01-17 11:49:21,5.589304,6.12726170798898,587.538148616399,p15,46.97,2020-01-17,54,180,male,160
126.0,1206,117.6,9934.0,2020-01-18 11:02:05,11.333914,5.702980859208847,631.248830896377,p15,48.39,2020-01-18,54,180,male,160
139.0,997,114.31666666666666,10347.0,2020-01-21 14:38:39,7.043179,5.037188626351623,714.6843739714069,p15,40.49,2020-01-21,54,180,male,160
90.0,1228,164.86666666666667,16057.0,2020-01-26 08:40:12,11.388921,4.099391708796764,878.1790703910694,p15,54.52,2020-01-26,54,180,male,160
142.0,917,100.18333333333334,9965.0,2020-01-28 14:52:17,5.947078,4.919335203366059,731.8061996541112,p15,38.96,2020-01-28,54,180,male,160
117.0,899,92.7,8572.0,2020-01-30 11:00:28,9.520078,6.137226119805721,586.5842205784592,p15,44.07,2020-01-30,54,180,male,160
88.0,1179,184.56666666666666,16254.0,2020-02-23 09:23:41,11.288382,4.070832072617247,884.3400896381029,p15,45.53,2020-02-23,54,180,male,160
115.0,1534,159.7,14339.0,2020-03-14 10:06:12,13.584554,5.105780144065143,705.0832386867595,p15,48.54,2020-03-14,54,180,male,160
122.0,1247,119.91666666666667,10903.0,2020-03-13 11:27:56,10.873109,5.441845683303212,661.5402584909009,p15,48.23,2020-03-13,54,180,male,160
112.0,1503,173.21666666666667,12756.0,2020-02-29 11:21:31,13.071,4.485708786449813,802.5487545858274,p15,47.35,2020-02-29,54,180,male,160
99.0,1272,167.23333333333332,11722.0,2020-03-01 12:05:01,10.879046,3.8653564593301435,931.3500676788477,p15,46.97,2020-03-01,54,180,male,160
108.0,1128,121.75,10047.0,2020-03-05 05:27:25,10.827664,5.338529371491168,674.3430164915326,p15,51.6,2020-03-05,54,180,male,160
120.0,1863,192.86666666666667,18312.0,2020-03-06 08:56:08,13.189468,4.104606846473029,877.0632936729072,p15,50.52,2020-03-06,54,180,male,160
83.0,1615,346.23333333333335,11883.0,2020-03-12 10:16:47,8.8705,1.53720034658708,2341.919846682825,p15,53.89,2020-03-12,54,180,male,160
123.0,1197,116.96666666666667,10666.0,2020-01-19 09:59:44,11.481382,5.8299837537409145,617.4974325940436,p15,44.46,2020-01-19,54,180,male,160
115.0,579,69.7,5984.0,2019-11-28 11:00:30,7.044867,6.548285714285714,549.7622060299315,p15,55.34,2019-11-28,54,180,male,160
124.0,815,81.73333333333333,7659.0,2019-11-29 09:58:28,8.740039,6.297172582619339,571.68514166759,p15,54.96,2019-11-29,54,180,male,160
128.0,699,75.2,6340.0,2019-11-30 09:43:33,6.973968,6.057015199034982,594.3521489880958,p15,49.42,2019-11-30,54,180,male,160
100.0,585,73.33333333333333,6277.0,2019-12-06 13:59:22,6.893664,5.594431105047749,643.4970656358228,p15,50.72,2019-12-06,54,180,male,160
112.0,604,70.36666666666666,6307.0,2019-12-08 09:56:21,6.9075,5.817369668246445,618.8363823001063,p15,53.28,2019-12-08,54,180,male,160
114.0,485,59.81666666666667,4987.0,2019-11-15 13:22:28,5.775945,6.374676125848242,564.7345730087532,p15,44.09,2019-11-15,54,180,male,160
116.0,319,35.6,3108.0,2019-11-16 12:35:17,3.536929,6.471759259259258,556.2629658773875,p15,38.78,2019-11-16,54,180,male,160
99.0,737,114.0,10290.0,2019-11-23 08:43:44,6.941484,4.7647973881313614,755.5410454528966,p15,45.82,2019-11-23,54,180,male,160
109.0,693,82.06666666666666,7072.0,2019-12-07 13:30:51,7.371898,5.344426829268293,673.5988937644183,p15,44.86,2019-12-07,54,180,male,160
116.0,1523,162.15,13835.0,2019-12-27 10:03:57,15.48432,5.667059525033412,635.2500770633383,p15,45.49,2019-12-27,54,180,male,160
110.0,631,74.11666666666666,5633.0,2019-12-29 10:54:45,5.689781,4.552643419572553,790.7493884812097,p15,56.13,2019-12-29,54,180,male,160
121.0,1381,133.93333333333334,11722.0,2019-12-30 08:53:52,12.14371,5.477194233687405,657.2708299914309,p15,47.35,2019-12-30,54,180,male,160
122.0,1519,147.75,13268.0,2020-01-01 09:17:14,13.801015,5.539888500169281,649.8325733252565,p15,45.49,2020-01-01,54,180,male,160
128.0,876,79.56666666666666,7434.0,2020-01-03 10:04:20,8.1355,6.017822529893015,598.2230253745953,p15,52.56,2020-01-03,54,180,male,160
88.0,1010,150.8,13139.0,2020-01-05 09:11:04,8.684773,3.6489050200329953,986.5973436511777,p15,45.84,2020-01-05,54,180,male,160
127.0,766,71.15,5989.0,2020-01-10 14:14:17,6.569742,5.465238921453692,658.7086222101412,p15,43.87,2020-01-10,54,180,male,160
115.0,1185,128.88333333333333,8918.0,2020-01-11 09:43:11,8.755359,4.050333031440031,888.8158015786859,p15,49.9,2020-01-11,54,180,male,160
134.0,1478,131.81666666666666,9587.0,2020-01-12 10:08:30,10.546734,4.751840647527507,757.6011627984965,p15,49.71,2020-01-12,54,180,male,160
113.0,504,57.28333333333333,4137.0,2019-12-26 10:35:04,4.703859,4.885808746355686,736.8278593969181,p15,47.66,2019-12-26,54,180,male,160
118.0,1771,180.08333333333334,16399.0,2019-12-25 10:47:07,18.039468,5.94251930019439,605.8036698142887,p15,54.85,2019-12-25,54,180,male,160
129.0,1367,123.73333333333333,11346.0,2019-12-31 10:29:09,12.220632,5.856368633791432,614.715402173949,p15,45.72,2019-12-31,54,180,male,160
120.0,1646,161.76666666666668,13955.0,2019-12-23 09:46:56,14.464453,5.31747789343502,677.0126876210571,p15,46.2,2019-12-23,54,180,male,160
72.0,2340,865.0166666666667,16693.0,2019-12-14 08:35:10,8.56554,0.6142495966215813,5860.809709603831,p15,44.24,2019-12-14,54,180,male,160
102.0,723,106.66666666666667,10235.0,2019-12-15 08:35:16,6.95121,5.0666224032586555,710.5325231429559,p15,45.5,2019-12-15,54,180,male,160
121.0,922,85.33333333333333,11107.0,2019-12-21 08:48:13,7.84482,5.469931196247068,658.1435617453411,p15,44.0,2019-12-21,54,180,male,160
